ID,Weekly_Sales
22_11_2013-04-12,2796.81633
22_11_2013-04-19,2784.634436
22_11_2013-04-26,2744.540628
22_11_2013-05-03,5276.242083
22_11_2013-05-10,5362.308161
22_11_2013-05-17,5404.759605
22_11_2013-05-24,5585.485293
22_11_2013-05-31,5547.449162
22_11_2013-06-07,5645.378136
22_11_2013-06-14,5644.314452
22_11_2013-06-21,5748.97111
22_11_2013-06-28,5913.888106
22_11_2013-07-05,5859.841034
22_11_2013-07-12,5976.167681
22_11_2013-07-19,6302.950002
22_11_2013-07-26,6216.920565
22_12_2012-11-02,2756.12494
22_12_2012-11-09,2650.393102
22_12_2012-11-16,2763.697896
22_12_2012-11-23,4704.398259
22_12_2012-11-30,2756.977396
22_12_2012-12-07,2714.052665
22_12_2012-12-14,2636.037679
22_12_2012-12-21,2644.184148
22_12_2012-12-28,2816.078134
22_12_2013-01-04,2447.446801
22_12_2013-01-11,2540.162431
22_12_2013-01-18,2599.700892
22_12_2013-01-25,2470.834736
22_12_2013-02-01,2469.688249
22_12_2013-02-08,3227.480087
22_12_2013-02-15,2609.271533
22_12_2013-02-22,2603.547541
22_12_2013-03-01,2657.095999
22_12_2013-03-08,2711.277783
22_12_2013-03-15,2707.751748
22_12_2013-03-22,2632.156185
22_12_2013-03-29,2707.985787
22_12_2013-04-05,2697.067669
22_12_2013-04-12,2753.657021
22_12_2013-04-19,2742.261844
22_12_2013-04-26,2693.862607
22_12_2013-05-03,5103.114856
22_12_2013-05-10,5185.95324
22_12_2013-05-17,5224.556598
22_12_2013-05-24,5393.319883
22_12_2013-05-31,5357.468956
22_12_2013-06-07,5447.797314
22_12_2013-06-14,5447.80378
22_12_2013-06-21,5544.660089
22_12_2013-06-28,5699.192425
22_12_2013-07-05,5648.395679
22_12_2013-07-12,5759.098201
22_12_2013-07-19,6059.203643
22_12_2013-07-26,5978.156027
22_13_2012-11-02,2713.660025
22_13_2012-11-09,2596.835842
22_13_2012-11-16,2711.34891
22_13_2012-11-23,4651.567544
22_13_2012-11-30,2697.015581
22_13_2012-12-07,2654.541865
22_13_2012-12-14,2581.780278
22_13_2012-12-21,2589.904115
22_13_2012-12-28,2770.980413
22_13_2013-01-04,2405.565098
22_13_2013-01-11,2492.5923
22_13_2013-01-18,2548.357036
22_13_2013-01-25,2427.825227
22_13_2013-02-01,2419.491419
22_13_2013-02-08,3128.911322
22_13_2013-02-15,2556.189357
22_13_2013-02-22,2550.946016
22_13_2013-03-01,2600.670996
22_13_2013-03-08,2651.018883
22_13_2013-03-15,2648.15527
22_13_2013-03-22,2577.927881
22_13_2013-03-29,2648.749439
22_13_2013-04-05,2638.553017
22_13_2013-04-12,2699.150672
22_13_2013-04-19,2683.563086
22_13_2013-04-26,2636.067316
22_13_2013-05-03,4941.110149
22_13_2013-05-10,5020.89399
22_13_2013-05-17,5056.135301
22_13_2013-05-24,5214.648998
22_13_2013-05-31,5180.844612
22_13_2013-06-07,5263.752328
22_13_2013-06-14,5264.716505
22_13_2013-06-21,5353.691279
22_13_2013-06-28,5498.460785
22_13_2013-07-05,5450.669368
22_13_2013-07-12,5556.10484
22_13_2013-07-19,5834.697356
22_13_2013-07-26,5756.931317
22_14_2012-11-02,2673.503531
22_14_2012-11-09,2544.939489
22_14_2012-11-16,2652.011439
22_14_2012-11-23,4600.617765
22_14_2012-11-30,2641.437285
22_14_2012-12-07,2599.51032
22_14_2012-12-14,2531.530102
22_14_2012-12-21,2539.607598
22_14_2012-12-28,2716.746182
22_14_2013-01-04,2366.730036
22_14_2013-01-11,2448.481567
22_14_2013-01-18,2500.766429
22_14_2013-01-25,2387.9457
22_14_2013-02-01,2373.165845
22_14_2013-02-08,3039.090558
22_14_2013-02-15,2507.055851
22_14_2013-02-22,2502.25221
22_14_2013-03-01,2548.461393
22_14_2013-03-08,2595.309468
22_14_2013-03-15,2593.01865
22_14_2013-03-22,2527.725124
22_14_2013-03-29,2593.926607
22_14_2013-04-05,2584.390453
22_14_2013-04-12,2640.910652
22_14_2013-04-19,2626.622226
22_14_2013-04-26,2582.534664
22_14_2013-05-03,4789.476451
22_14_2013-05-10,4866.370635
22_14_2013-05-17,4898.527586
22_14_2013-05-24,5047.648102
22_14_2013-05-31,5015.632328
22_14_2013-06-07,5092.165844
22_14_2013-06-14,5093.984632
22_14_2013-06-21,5176.273034
22_14_2013-06-28,5311.167271
22_14_2013-07-05,5266.498292
22_14_2013-07-12,5366.248929
22_14_2013-07-19,5625.020137
22_14_2013-07-26,5550.373664
22_16_2012-11-02,2570.231889
22_16_2012-11-09,2452.387848
22_16_2012-11-16,2546.284451
22_16_2012-11-23,4498.301499
22_16_2012-11-30,2542.086114
22_16_2012-12-07,2501.343175
22_16_2012-12-14,2441.909609
22_16_2012-12-21,2449.752168
22_16_2012-12-28,2601.055014
22_16_2013-01-04,2297.558069
22_16_2013-01-11,2369.615382
22_16_2013-01-18,2415.710869
22_16_2013-01-25,2316.651393
22_16_2013-02-01,2290.754766
22_16_2013-02-08,2882.180829
22_16_2013-02-15,2419.650738
22_16_2013-02-22,2415.672251
22_16_2013-03-01,2455.493942
22_16_2013-03-08,2497.199082
22_16_2013-03-15,2494.728469
22_16_2013-03-22,2438.197852
22_16_2013-03-29,2496.143661
22_16_2013-04-05,2487.768182
22_16_2013-04-12,2537.065857
22_16_2013-04-19,2525.031427
22_16_2013-04-26,2486.945004
22_16_2013-05-03,4514.596232
22_16_2013-05-10,4586.181336
22_16_2013-05-17,4612.893418
22_16_2013-05-24,4745.214481
22_16_2013-05-31,4716.403769
22_16_2013-06-07,4781.650237
22_16_2013-06-14,4784.923553
22_16_2013-06-21,4855.360554
22_16_2013-06-28,4974.118479
22_16_2013-07-05,4934.45934
22_16_2013-07-12,5025.104899
22_16_2013-07-19,5246.97874
22_16_2013-07-26,5178.679165
22_17_2012-11-02,2521.336194
22_17_2012-11-09,2411.757887
22_17_2012-11-16,2499.627127
22_17_2012-11-23,4390.31261
22_17_2012-11-30,2497.713861
22_17_2012-12-07,2457.892709
22_17_2012-12-14,2401.936323
22_17_2012-12-21,2409.651175
22_17_2012-12-28,2549.751752
22_17_2013-01-04,2266.853669
22_17_2013-01-11,2334.396523
22_17_2013-01-18,2377.739579
22_17_2013-01-25,2284.824755
22_17_2013-02-01,2254.072757
22_17_2013-02-08,2813.595306
22_17_2013-02-15,2381.415054
22_17_2013-02-22,2377.925481
22_17_2013-03-01,2415.104486
22_17_2013-03-08,2454.507133
22_17_2013-03-15,2451.730994
22_17_2013-03-22,2399.202752
22_17_2013-03-29,2452.91987
22_17_2013-04-05,2444.854408
22_17_2013-04-12,2490.802789
22_17_2013-04-19,2479.747984
22_17_2013-04-26,2444.303347
22_17_2013-05-03,4390.112159
22_17_2013-05-10,4459.262393
22_17_2013-05-17,4483.573733
22_17_2013-05-24,4608.381832
22_17_2013-05-31,4581.010201
22_17_2013-06-07,4641.256527
22_17_2013-06-14,4645.150236
22_17_2013-06-21,4710.334556
22_17_2013-06-28,4821.885942
22_17_2013-07-05,4784.454037
22_17_2013-07-12,4870.979932
22_17_2013-07-19,5077.276424
22_17_2013-07-26,5011.702338
22_18_2012-11-02,2476.44575
22_18_2012-11-09,2374.507395
22_18_2012-11-16,2457.087672
22_18_2012-11-23,4266.670576
22_18_2012-11-30,2457.546949
22_18_2012-12-07,2418.223692
22_18_2012-12-14,2365.518708
22_18_2012-12-21,2372.645139
22_18_2012-12-28,2503.272068
22_18_2013-01-04,2238.353872
22_18_2013-01-11,2301.714196
22_18_2013-01-18,2342.638726
22_18_2013-01-25,2255.472323
22_18_2013-02-01,2220.057502
22_18_2013-02-08,2750.737009
22_18_2013-02-15,2346.31492
22_18_2013-02-22,2343.460827
22_18_2013-03-01,2378.001458
22_18_2013-03-08,2415.233091
22_18_2013-03-15,2412.562206
22_18_2013-03-22,2363.623224
22_18_2013-03-29,2413.698275
22_18_2013-04-05,2405.789259
22_18_2013-04-12,2448.573889
22_18_2013-04-19,2438.033683
22_18_2013-04-26,2402.332196
22_18_2013-05-03,4273.518603
22_18_2013-05-10,4340.371912
22_18_2013-05-17,4362.470027
22_18_2013-05-24,4480.298262
22_18_2013-05-31,4454.262253
22_18_2013-06-07,4509.892457
22_18_2013-06-14,4514.342974
22_18_2013-06-21,4574.671205
22_18_2013-06-28,4679.53047
22_18_2013-07-12,4726.831896
22_18_2013-07-19,4918.771708
22_18_2013-07-26,4855.77834
22_19_2012-11-02,2435.17474
22_19_2012-11-09,2340.486571
22_19_2012-11-16,2418.223692
22_19_2012-11-23,4153.065824
22_19_2012-11-30,2420.858654
22_19_2012-12-07,2382.129745
22_19_2012-12-14,2330.950596
22_19_2012-12-21,2339.030607
22_19_2012-12-28,2460.367993
22_19_2013-01-04,2212.581539
22_19_2013-01-11,2272.225614
22_19_2013-01-18,2310.82502
22_19_2013-01-25,2228.558891
22_19_2013-02-01,2188.483763
22_19_2013-02-08,2693.060803
22_19_2013-02-15,2314.266816
22_19_2013-02-22,2311.715914
22_19_2013-03-01,2343.840535
22_19_2013-03-08,2379.072327
22_19_2013-03-15,2376.498973
22_19_2013-03-22,2330.847317
22_19_2013-03-29,2377.767239
22_19_2013-04-05,2370.097651
22_19_2013-04-12,2410.011843
22_19_2013-04-19,2398.293358
22_19_2013-04-26,2363.063183
22_19_2013-05-03,4164.306891
22_19_2013-05-10,4228.994754
22_19_2013-05-17,4249.051716
22_19_2013-05-24,4360.387204
22_19_2013-05-31,4335.595932
22_19_2013-06-07,4386.955953
22_19_2013-06-14,4391.909394
22_19_2013-06-21,4447.746515
22_19_2013-06-28,4546.388204
22_19_2013-07-05,4512.925088
22_19_2013-07-12,4590.751836
22_19_2013-07-19,4770.690448
22_19_2013-07-26,4710.135183
22_20_2012-11-02,2394.342891
22_20_2012-11-09,2309.145973
22_20_2012-11-16,2382.425931
22_20_2012-11-23,4048.895206
22_20_2012-11-30,2386.600199
22_20_2012-12-07,2348.915755
22_20_2012-12-14,2297.116394
22_20_2012-12-21,2306.851383
22_20_2012-12-28,2420.740287
22_20_2013-01-04,2188.885384
22_20_2013-01-11,2243.689715
22_20_2013-01-18,2278.201428
22_20_2013-01-25,2201.214562
22_20_2013-02-01,2159.147137
22_20_2013-02-08,2640.081008
22_20_2013-02-15,2284.732253
22_20_2013-02-22,2282.456523
22_20_2013-03-01,2312.368278
22_20_2013-03-08,2345.754519
22_20_2013-03-15,2343.271872
22_20_2013-03-22,2300.636502
22_20_2013-03-29,2344.656529
22_20_2013-04-05,2337.352099
22_20_2013-04-12,2372.178318
22_20_2013-04-19,2360.192386
22_20_2013-04-26,2326.856078
22_20_2013-05-03,4062.008945
22_20_2013-05-10,4124.656015
22_20_2013-05-17,4142.826295
22_20_2013-05-24,4248.123104
22_20_2013-05-31,4224.488197
22_20_2013-06-07,4271.894877
22_20_2013-06-14,4277.304542
22_20_2013-06-21,4328.981405
22_20_2013-06-28,4421.705477
22_20_2013-07-05,4388.757139
22_20_2013-07-12,4461.810062
22_20_2013-07-19,4632.313823
22_20_2013-07-26,4574.064104
22_21_2012-11-02,2355.14285
22_21_2012-11-09,2280.253896
22_21_2012-11-16,2349.430174
22_21_2012-11-23,3953.145688
22_21_2012-11-30,2351.923778
22_21_2012-12-07,2315.752237
22_21_2012-12-14,2265.768611
22_21_2012-12-21,2275.498032
22_21_2012-12-28,2384.229631
22_21_2013-01-04,2164.827123
22_21_2013-01-11,2215.056823
22_21_2013-01-18,2248.294162
22_21_2013-01-25,2176.405687
22_21_2013-02-01,2131.862799
22_21_2013-02-08,2592.436875
22_21_2013-02-15,2257.499285
22_21_2013-02-22,2255.474478
22_21_2013-03-01,2280.332208
22_21_2013-03-08,2315.036469
22_21_2013-03-15,2312.63842
22_21_2013-03-22,2272.199929
22_21_2013-03-29,2314.125099
22_21_2013-04-05,2305.747465
22_21_2013-04-12,2336.125862
22_21_2013-04-19,2324.929879
22_21_2013-04-26,2293.572577
22_21_2013-05-03,3966.187222
22_21_2013-05-10,4026.914559
22_21_2013-05-17,4043.338975
22_21_2013-05-24,4143.012377
22_21_2013-05-31,4120.457319
22_21_2013-06-07,4164.200918
22_21_2013-06-14,4170.021902
22_21_2013-06-21,4217.844932
22_21_2013-06-28,4302.54162
22_21_2013-07-05,4271.34202
22_21_2013-07-12,4341.234426
22_21_2013-07-19,4502.982642
22_21_2013-07-26,4446.913457
22_22_2012-11-02,2318.839471
22_22_2012-11-09,2250.528761
22_22_2012-11-16,2318.99897
22_22_2012-11-23,3862.15383
22_22_2012-11-30,2319.763953
22_22_2012-12-07,2284.145808
22_22_2012-12-14,2236.706617
22_22_2012-12-21,2246.433164
22_22_2012-12-28,2351.017797
22_22_2013-01-04,2141.016552
22_22_2013-01-11,2188.660325
22_22_2013-01-18,2220.603714
22_22_2013-01-25,2153.455835
22_22_2013-02-01,2106.466401
22_22_2013-02-08,2548.753987
22_22_2013-02-15,2229.98468
22_22_2013-02-22,2229.882659
22_22_2013-03-01,2250.209584
22_22_2013-03-08,2286.698865
22_22_2013-03-15,2283.116969
22_22_2013-03-22,2243.182121
22_22_2013-03-29,2283.335382
22_22_2013-04-05,2274.44297
22_22_2013-04-12,2302.731539
22_22_2013-04-19,2292.265154
22_22_2013-04-26,2262.728616
22_22_2013-05-03,3876.445489
22_22_2013-05-10,3935.363737
22_22_2013-05-17,3950.17233
22_22_2013-05-24,4044.607421
22_22_2013-05-31,4023.057493
22_22_2013-06-07,4063.400608
22_22_2013-06-14,4069.598066
22_22_2013-06-21,4111.866302
22_22_2013-06-28,4191.116325
22_22_2013-07-05,4161.538295
22_22_2013-07-12,4228.47315
22_22_2013-07-19,4380.196297
22_22_2013-07-26,4328.079735
22_23_2012-11-02,2285.185423
22_23_2012-11-09,2222.475848
22_23_2012-11-16,2288.500051
22_23_2012-11-23,3774.141077
22_23_2012-11-30,2289.920631
22_23_2012-12-07,2254.83774
22_23_2012-12-14,2209.747563
22_23_2012-12-21,2219.473572
22_23_2012-12-28,2320.398895
22_23_2013-01-04,2118.831323
22_23_2013-01-11,2164.330126
22_23_2013-01-18,2194.905202
22_23_2013-01-25,2132.141383
22_23_2013-02-01,2082.807247
22_23_2013-02-08,2508.564263
22_23_2013-02-15,2203.26685
22_23_2013-02-22,2203.621951
22_23_2013-03-01,2222.270367
22_23_2013-03-08,2257.260756
22_23_2013-03-15,2253.777469
22_23_2013-03-22,2216.257913
22_23_2013-03-29,2254.129157
22_23_2013-04-05,2245.405404
22_23_2013-04-12,2271.779269
22_23_2013-04-19,2261.987701
22_23_2013-04-26,2234.127336
22_23_2013-05-03,3792.408709
22_23_2013-05-10,3849.627074
22_23_2013-05-17,3862.937313
22_23_2013-05-24,3951.94837
22_23_2013-05-31,3931.87632
22_23_2013-06-07,3967.563797
22_23_2013-06-14,3975.322475
22_23_2013-06-21,4012.306058
22_23_2013-06-28,4086.924512
22_23_2013-07-05,4058.846991
22_23_2013-07-12,4123.017561
22_23_2013-07-19,4264.596734
22_23_2013-07-26,4217.010078
22_24_2012-11-02,2253.965706
22_24_2012-11-09,2196.430858
22_24_2012-11-16,2259.288078
22_24_2012-11-23,3693.00509
22_24_2012-11-30,2262.213658
22_24_2012-12-07,2227.647342
22_24_2012-12-14,2184.725305
22_24_2012-12-21,2194.456343
22_24_2012-12-28,2292.153972
22_24_2013-01-04,2098.482126
22_24_2013-01-11,2141.713281
22_24_2013-01-18,2171.0438
22_24_2013-01-25,2112.340013
22_24_2013-02-01,2060.749904
22_24_2013-02-08,2471.475784
22_24_2013-02-15,2178.442349
22_24_2013-02-22,2179.235352
22_24_2013-03-01,2196.343924
22_24_2013-03-08,2229.772375
22_24_2013-03-15,2226.560847
22_24_2013-03-22,2191.265111
22_24_2013-03-29,2227.033236
22_24_2013-04-05,2218.456947
22_24_2013-04-12,2243.070041
22_24_2013-04-19,2233.906229
22_24_2013-04-26,2207.593612
22_24_2013-05-03,3713.73597
22_24_2013-05-10,3769.358631
22_24_2013-05-17,3781.275771
22_24_2013-05-24,3863.615183
22_24_2013-05-31,3846.533015
22_24_2013-06-07,3877.200593
22_24_2013-06-14,3885.201753
22_24_2013-06-21,3919.195454
22_24_2013-06-28,3989.49918
22_24_2013-07-05,3962.812962
22_24_2013-07-12,4024.397785
22_24_2013-07-19,4156.587728
22_24_2013-07-26,4113.193662
22_25_2012-11-02,2224.97987
22_25_2012-11-09,2172.236448
22_25_2012-11-16,2232.183535
22_25_2012-11-23,3618.199117
22_25_2012-11-30,2236.479942
22_25_2012-12-07,2202.409186
22_25_2012-12-14,2161.492199
22_25_2012-12-21,2171.23096
22_25_2012-12-28,2266.594124
22_25_2013-01-04,2079.561951
22_25_2013-01-11,2120.678491
22_25_2013-01-18,2148.880126
22_25_2013-01-25,2093.94216
22_25_2013-02-01,2040.170978
22_25_2013-02-08,2433.454561
22_25_2013-02-15,2155.366406
22_25_2013-02-22,2156.581327
22_25_2013-03-01,2172.271473
22_25_2013-03-08,2204.247372
22_25_2013-03-15,2201.29952
22_25_2013-03-22,2168.054996
22_25_2013-03-29,2201.885786
22_25_2013-04-05,2193.433432
22_25_2013-04-12,2216.429086
22_25_2013-04-19,2207.849385
22_25_2013-04-26,2182.963814
22_25_2013-05-03,3640.110791
22_25_2013-05-10,3692.784881
22_25_2013-05-17,3704.632689
22_25_2013-05-24,3780.994852
22_25_2013-05-31,3766.23691
22_25_2013-06-07,3792.694297
22_25_2013-06-14,3800.916743
22_25_2013-06-21,3832.130713
22_25_2013-06-28,3898.411407
22_25_2013-07-05,3873.014471
22_25_2013-07-12,3932.181307
22_25_2013-07-19,4055.670309
22_25_2013-07-26,4016.163125
22_26_2012-11-02,2198.052967
22_26_2012-11-09,2149.750723
22_26_2012-11-16,2207.022255
22_26_2012-11-23,3550.290027
22_26_2012-11-30,2212.572199
22_26_2012-12-07,2178.974191
22_26_2012-12-14,2139.912454
22_26_2012-12-21,2149.664507
22_26_2012-12-28,2240.873521
22_26_2013-01-04,2061.926566
22_26_2013-01-11,2101.108466
22_26_2013-01-18,2128.288806
22_26_2013-01-25,2076.844545
22_26_2013-02-01,2020.961263
22_26_2013-02-08,2398.380472
22_26_2013-02-15,2133.905568
22_26_2013-02-22,2135.528216
22_26_2013-03-01,2149.911838
22_26_2013-03-08,2180.538464
22_26_2013-03-15,2177.845666
22_26_2013-03-22,2146.492315
22_26_2013-03-29,2178.536827
22_26_2013-04-05,2170.188291
22_26_2013-04-12,2191.69583
22_26_2013-04-19,2183.660723
22_26_2013-04-26,2160.095328
22_26_2013-05-03,3570.216589
22_26_2013-05-10,3620.70296
22_26_2013-05-17,3631.289866
22_26_2013-05-24,3703.742155
22_26_2013-05-31,3689.609994
22_26_2013-06-07,3713.686037
22_26_2013-06-14,3722.112167
22_26_2013-06-21,3750.74003
22_26_2013-06-28,3813.264242
22_26_2013-07-05,3789.063187
22_26_2013-07-12,3845.969022
22_26_2013-07-19,3961.388251
22_26_2013-07-26,3923.949162
22_27_2012-11-02,2173.023165
22_27_2012-11-09,2128.847052
22_27_2012-11-16,2183.656592
22_27_2012-11-23,3490.214695
22_27_2012-11-30,2190.357154
22_27_2012-12-07,2157.209802
22_27_2012-12-14,2119.864652
22_27_2012-12-21,2129.634128
22_27_2012-12-28,2216.343589
22_27_2013-01-04,2045.481495
22_27_2013-01-11,2082.895438
22_27_2013-01-18,2109.152554
22_27_2013-01-25,2060.957899
22_27_2013-02-01,2003.018017
22_27_2013-02-08,2366.010137
22_27_2013-02-15,2113.939491
22_27_2013-02-22,2115.958191
22_27_2013-03-01,2129.139107
22_27_2013-03-08,2158.508962
22_27_2013-03-15,2156.062597
22_27_2013-03-22,2126.456008
22_27_2013-03-29,2156.851828
22_27_2013-04-05,2148.58843
22_27_2013-04-12,2168.727656
22_27_2013-04-19,2161.200503
22_27_2013-04-26,2138.856135
22_27_2013-05-03,3504.144967
22_27_2013-05-10,3553.326251
22_27_2013-05-17,3562.738471
22_27_2013-05-24,3631.541328
22_27_2013-05-31,3617.991841
22_27_2013-06-07,3639.846038
22_27_2013-06-14,3648.460046
22_27_2013-06-21,3674.677107
22_27_2013-06-28,3733.692707
22_27_2013-07-05,3710.600959
22_27_2013-07-12,3765.393794
22_27_2013-07-19,3873.319099
22_27_2013-07-26,3837.102474
22_28_2012-11-02,2149.746771
22_28_2012-11-09,2109.408147
22_28_2012-11-16,2161.954889
22_28_2012-11-23,3435.154591
22_28_2012-11-30,2169.715543
22_28_2012-12-07,2136.992981
22_28_2012-12-14,2101.238328
22_28_2012-12-21,2111.031333
22_28_2012-12-28,2193.689743
22_28_2013-01-04,2030.142677
22_28_2013-01-11,2065.94385
22_28_2013-01-18,2091.369705
22_28_2013-01-25,2046.195647
22_28_2013-02-01,1986.249279
22_28_2013-02-08,2336.125862
22_28_2013-02-15,2095.360585
22_28_2013-02-22,2097.764561
22_28_2013-03-01,2109.835093
22_28_2013-03-08,2138.034034
22_28_2013-03-15,2135.829431
22_28_2013-03-22,2107.836869
22_28_2013-03-29,2136.709907
22_28_2013-04-05,2128.512608
22_28_2013-04-12,2147.391291
22_28_2013-04-19,2140.340119
22_28_2013-04-26,2119.126971
22_28_2013-05-03,3442.427589
22_28_2013-05-10,3490.389281
22_28_2013-05-17,3498.703331
22_28_2013-05-24,3564.097802
22_28_2013-05-31,3551.090036
22_28_2013-06-07,3570.870031
22_28_2013-06-14,3579.659344
22_28_2013-06-21,3603.626539
22_28_2013-06-28,3659.360921
22_28_2013-07-05,3637.298729
22_28_2013-07-12,3690.116511
22_28_2013-07-19,3791.07632
22_28_2013-07-26,3756.015342
22_29_2012-11-02,2128.092127
22_29_2012-11-09,2091.329291
22_29_2012-11-16,2141.793929
22_29_2012-11-23,3384.754436
22_29_2012-11-30,2150.535464
22_29_2012-12-07,2118.211829
22_29_2012-12-14,2083.931281
22_29_2012-12-21,2093.753205
22_29_2012-12-28,2172.771164
22_29_2013-01-04,2015.833775
22_29_2013-01-11,2050.178624
22_29_2013-01-18,2074.843986
22_29_2013-01-25,2032.484147
22_29_2013-02-01,1970.573322
22_29_2013-02-08,2308.533304
22_29_2013-02-15,2078.077068
22_29_2013-02-22,2080.849256
22_29_2013-03-01,2091.89562
22_29_2013-03-08,2119.003036
22_29_2013-03-15,2117.033191
22_29_2013-03-22,2090.533414
22_29_2013-03-29,2118.000062
22_29_2013-04-05,2109.853055
22_29_2013-04-12,2127.570344
22_29_2013-04-19,2120.966594
22_29_2013-04-26,2100.802221
22_29_2013-05-03,3384.825923
22_29_2013-05-10,3431.647775
22_29_2013-05-17,3438.932627
22_29_2013-05-24,3501.140716
22_29_2013-05-31,3488.639466
22_29_2013-06-07,3506.477097
22_29_2013-06-14,3515.431656
22_29_2013-06-21,3537.294834
22_29_2013-06-28,3589.959584
22_29_2013-07-05,3568.853306
22_29_2013-07-12,3619.824639
22_29_2013-07-19,3714.304274
22_29_2013-07-26,3680.331768
22_30_2012-11-02,2107.941226
22_30_2012-11-09,2074.514032
22_30_2012-11-16,2123.066122
22_30_2012-11-23,3338.694514
22_30_2012-11-30,2132.719566
22_30_2012-12-07,2100.769531
22_30_2012-12-14,2067.852806
22_30_2012-12-21,2077.710652
22_30_2012-12-28,2153.45781
22_30_2013-01-04,2002.48384
22_30_2013-01-11,2035.517675
22_30_2013-01-18,2059.490439
22_30_2013-01-25,2019.753348
22_30_2013-02-01,1955.913271
22_30_2013-02-08,2283.056798
22_30_2013-02-15,2062.014039
22_30_2013-02-22,2065.124444
22_30_2013-03-01,2075.225669
22_30_2013-03-08,2101.315563
22_30_2013-03-15,2099.572932
22_30_2013-03-22,2074.457453
22_30_2013-03-29,2100.622965
22_30_2013-04-05,2092.509366
22_30_2013-04-12,2109.156505
22_30_2013-04-19,2102.972338
22_30_2013-04-26,2083.782021
22_30_2013-05-03,3331.115092
22_30_2013-05-10,3376.871464
22_30_2013-05-17,3383.19609
22_30_2013-05-24,3442.422919
22_30_2013-05-31,3430.390824
22_30_2013-06-07,3446.408949
22_30_2013-06-14,3455.520133
22_30_2013-06-21,3475.415442
22_30_2013-06-28,3525.204185
22_30_2013-07-05,3504.98485
22_30_2013-07-12,3554.230077
22_30_2013-07-19,3642.672111
22_30_2013-07-26,3609.72952
22_31_2012-11-02,2089.183962
22_31_2012-11-09,2058.875435
22_31_2012-11-16,2105.671961
22_31_2012-11-23,3296.689235
22_31_2012-11-30,2116.175706
22_31_2012-12-07,2084.572509
22_31_2012-12-14,2052.921715
22_31_2012-12-21,2062.820693
22_31_2012-12-28,2135.630956
22_31_2013-01-04,1990.028572
22_31_2013-01-11,2021.872992
22_31_2013-01-18,2045.230392
22_31_2013-01-25,2007.941822
22_31_2013-02-01,1943.187681
22_31_2013-02-08,2259.536307
22_31_2013-02-15,2047.066424
22_31_2013-02-22,2050.509656
22_31_2013-03-01,2059.736333
22_31_2013-03-08,2084.877317
22_31_2013-03-15,2083.359385
22_31_2013-03-22,2059.52259
22_31_2013-03-29,2084.486833
22_31_2013-04-05,2076.391914
22_31_2013-04-12,2092.053322
22_31_2013-04-19,2086.264309
22_31_2013-04-26,2067.977639
22_31_2013-05-03,3281.090693
22_31_2013-05-10,3325.857023
22_31_2013-05-17,3331.276028
22_31_2013-05-24,3387.714502
22_31_2013-05-31,3376.120311
22_31_2013-06-07,3390.429572
22_31_2013-06-14,3399.690197
22_31_2013-06-21,3417.739056
22_31_2013-06-28,3464.832487
22_31_2013-07-05,3445.435792
22_31_2013-07-12,3493.070584
22_31_2013-07-19,3575.882026
22_31_2013-07-26,3543.906846
22_32_2012-11-02,2071.72514
22_32_2012-11-09,2044.337164
22_32_2012-11-16,2089.520921
22_32_2012-11-23,3258.486421
22_32_2012-11-30,2100.824135
22_32_2012-12-07,2069.537241
22_32_2012-12-14,2039.060594
22_32_2012-12-21,2049.00771
22_32_2012-12-28,2119.184986
22_32_2013-01-04,1978.41121
22_32_2013-01-11,2009.179553
22_32_2013-01-18,2031.994155
22_32_2013-01-25,1996.990116
22_32_2013-02-01,1933.043527
22_32_2013-02-08,2237.828317
22_32_2013-02-15,2033.16022
22_32_2013-02-22,2036.932508
22_32_2013-03-01,2045.350196
22_32_2013-03-08,2069.605675
22_32_2013-03-15,2068.306694
22_32_2013-03-22,2045.657159
22_32_2013-03-29,2069.50994
22_32_2013-04-05,2061.418793
22_32_2013-04-12,2076.172424
22_32_2013-04-19,2070.754856
22_32_2013-04-26,2053.310044
22_32_2013-05-03,3234.564847
22_32_2013-05-10,3278.409749
22_32_2013-05-17,3282.976657
22_32_2013-05-24,3336.804957
22_32_2013-05-31,3325.617416
22_32_2013-06-07,3338.318758
22_32_2013-06-14,3347.724152
22_32_2013-06-21,3364.038643
22_32_2013-06-28,3408.602367
22_32_2013-07-05,3389.971912
22_32_2013-07-12,3436.100806
22_32_2013-07-19,3513.65418
22_32_2013-07-26,3482.591806
22_33_2012-11-02,2055.679534
22_33_2012-11-09,2030.823779
22_33_2012-11-16,2074.531635
22_33_2012-11-23,3223.859395
22_33_2012-11-30,2086.589054
22_33_2012-12-07,2055.591342
22_33_2012-12-14,2026.202089
22_33_2012-12-21,2036.217817
22_33_2012-12-28,2104.022012
22_33_2013-01-04,1967.57823
22_33_2013-01-11,1997.377547
22_33_2013-01-18,2019.715269
22_33_2013-01-25,1986.849195
22_33_2013-02-01,1923.736202
22_33_2013-02-08,2217.803505
22_33_2013-02-15,2020.228072
22_33_2013-02-22,2024.326183
22_33_2013-03-01,2031.995951
22_33_2013-03-08,2055.424479
22_33_2013-03-15,2054.33996
22_33_2013-03-22,2032.791828
22_33_2013-03-29,2055.616668
22_33_2013-04-05,2047.515643
22_33_2013-04-12,2061.432444
22_33_2013-04-19,2056.36818
22_33_2013-04-26,2039.703259
22_33_2013-05-03,3191.364407
